,FID,GPID,address,shp__area,DA_ID,pop_2016,pop_2011,pop_chng_p,pop_dens,land_area,dwell_dens,0_14_yrs,15_64_yrs,65_plus_yr,20_24_yrs,20_24_pct,0_14_pct,15_64_pct,65_pls_pct,pop_age_av,dwellings,s_d_h,s_d_h_pct,hs_size_av,dwl_chld,dwl_chld_p,ave_inc,median_val,ave_val,owner,owner_pct,rentr,rentr_pct,own_30pls,rnt_30pls,rent_av,highr_ed,bach,bach_pct,mast,mast_pct,doct,doct_pct,unemployme,commute,transit,transit_p,walk,walk_pct,bicyc,bicyc_pct,mvrs_1yr_p,mvrs_3yr_p,noise_km,bark_km,bylaw_km,other_km,total_km,school_sco,trees_km,ws_ave,bs_ave,ADDRESS,LIST_PRICE,SOLD_ON,SELL_PRICE,DOM,BDRMS,BDRMS+,SIZE_SQFT,AGE,STYLE,BSMT,ASS_YR,ASS_AMT,TAX_YR,TAX_AMT,LOT_DPTH,LOT_FRNT,PARCEL_NO,COMMUNITY,TYPE,LAT,LON
148,50917,2000045951,62 KEATING STREET,13202.718750000002,35230369.0,609.0,572.0,6.5,1026.1,0.6,386.4,125.0,440.0,40.0,40.0,6.6,20.7,72.7,6.6,34.4,225.0,40.0,17.8,2.7,120.0,53.3,57113.0,339978.0,340455.00000000006,140.0,63.6,75.0,34.1,21.4,0.0,818.0,465.0,85.0,18.3,10.0,2.2,0.0,0.0,7.8,280.0,25.0,8.9,0.0,0.0,0.0,0.0,13.3,35.8,15.588,5.77818823,2.17737675,185.73564148,209.28135681,5.78,0.0,16.782,34.2,62 KEATING STREET,1020000,13-Aug-21,1000000,9.0,4,,2000.0,0.0,2-Storey,Unfinished,,,2021,,100.0,30.0,-,Grange Hill East,ResidentialProperty,43.5663365,-80.2182068
149,33983,2000005544,407 STARWOOD DRIVE,19777.546875,35230366.0,3631.0,3119.0,16.4,3210.4,1.1,1020.4,1015.0,2420.0,195.0,180.0,5.0,28.0,66.7,5.4,31.7,1145.0,685.0,59.8,3.2,710.0,62.0,70064.0,421096.99999999994,433144.0,1120.0,94.9,60.0,5.1,13.8,33.3,1413.0,2675.0,790.0,29.5,120.0,4.5,25.0,0.9,3.2,2020.0,70.0,3.5,0.0,0.0,10.0,0.5,11.1,36.4,23.278,5.00314522,2.41902018,286.69726563,317.39562988,5.78,0.0,20.43,33.538,407 STARWOOD DRIVE,839900,30-Aug-21,870000,6.0,3,2.0,2000.0,30.0,2-Storey,Finished,2021.0,381000.0,2021,4353.34,,43.0,714930240,Grange Hill East,ResidentialProperty,43.56949973,-80.23278985
150,19327,2000005697,399 STARWOOD DRIVE,19777.546875,35230366.0,3631.0,3119.0,16.4,3210.4,1.1,1020.4,1015.0,2420.0,195.0,180.0,5.0,28.0,66.7,5.4,31.7,1145.0,685.0,59.8,3.2,710.0,62.0,70064.0,421096.99999999994,433144.0,1120.0,94.9,60.0,5.1,13.8,33.3,1413.0,2675.0,790.0,29.5,120.0,4.5,25.0,0.9,3.2,2020.0,70.0,3.5,0.0,0.0,10.0,0.5,11.1,36.4,23.507,5.29886436,2.33692241,294.43505859,325.57644653,5.78,0.0,18.306,34.271,399 STARWOOD DRIVE,719900,23-Jun-21,725900,23.0,3,,1500.0,,Backsplit 3,Unfinished,2021.0,337000.0,2020,3783.98,124.46,36.24,714930244,Grange Hill East,ResidentialProperty,43.56927962,-80.23225081
151,30234,2000013091,9 DARLING CRESCENT,1731.859375,35230392.0,842.0,861.0,-2.2,5168.8,0.2,1875.0,190.0,615.0,40.0,55.0,6.5,22.5,72.8,4.7,32.2,275.0,155.0,56.4,3.1,160.0,58.2,63862.0,424787.00000000006,432716.99999999994,240.0,81.4,55.0,18.6,16.3,33.3,1607.0,715.0,320.0,44.8,65.0,9.1,40.0,5.6,6.0,495.0,70.0,14.1,15.0,3.0,0.0,0.0,17.2,39.1,21.677,2.8941462,2.04369521,319.92059326,346.53277588,7.68,0.0,13.113,18.227,9 DARLING CRESCENT,879000,06-Jun-21,878000,11.0,3,,1500.0,,2-Storey,Part Fin,,,2021,4900.0,108.27,30.18,-,Pine Ridge,ResidentialProperty,43.50420699,-80.1873959
152,29800,2000024954,127 PTARMIGAN DRIVE,28980.58984375,35230179.0,905.0,880.0,2.8,1020.5,0.9,521.3,90.0,685.0,125.0,110.0,12.2,9.9,75.7,13.8,40.7,450.0,155.0,34.4,2.0,115.0,25.6,65097.0,340746.0,345162.0,295.0,64.8,165.0,36.3,13.6,54.5,990.0,790.0,230.0,29.1,40.0,5.1,15.0,1.9,6.0,530.0,45.0,8.5,30.0,5.7,0.0,0.0,16.5,51.8,4.604,1.42982805,2.02997994,150.3102417,158.37399292,6.53,0.0,16.8,28.286,127 PTARMIGAN DRIVE,775000,30-Aug-21,785100,13.0,3,,1100.0,,2-Storey,Part Fin,,,2021,4261.93,170.6,32.15,714890109,Kortright Hills,ResidentialProperty,43.50417768,-80.24623548
153,24964,2000024932,17 WHITTAKER COURT,28980.58984375,35230179.0,905.0,880.0,2.8,1020.5,0.9,521.3,90.0,685.0,125.0,110.0,12.2,9.9,75.7,13.8,40.7,450.0,155.0,34.4,2.0,115.0,25.6,65097.0,340746.0,345162.0,295.0,64.8,165.0,36.3,13.6,54.5,990.0,790.0,230.0,29.1,40.0,5.1,15.0,1.9,6.0,530.0,45.0,8.5,30.0,5.7,0.0,0.0,16.5,51.8,4.375,1.64343214,1.92224801,146.06930542,154.00984192,6.53,0.0,21.9,30.8,17 WHITTAKER COURT,799000,19-May-21,950000,6.0,3,,,30.0,2-Storey,Finished,2021.0,388000.0,2021,4574.0,168.59,23.43,714890092,Kortright Hills,ResidentialProperty,43.50425967,-80.24483833
154,9067,2000033102,6 MALLARD COURT,16304.63671875,35230203.0,990.0,1040.0,-4.8,1905.3,0.5,653.8,150.0,725.0,115.0,90.0,9.1,15.2,73.2,11.6,39.7,340.0,275.0,80.9,2.9,200.0,58.8,85074.0,473472.99999999994,477400.99999999994,330.0,94.3,15.0,4.3,9.1,0.0,0.0,900.0,265.0,29.4,55.0,6.1,15.0,1.7,2.3,595.0,35.0,5.9,0.0,0.0,0.0,0.0,2.5,24.8,7.676,2.38366675,0.98082793,127.76303864,138.80274963,6.53,0.0,24.833,31.15,6 MALLARD COURT,849900,29-Jul-21,905000,6.0,3,1.0,1500.0,30.0,2-Storey,Finished,2021.0,418000.0,2021,4776.1,120.0,34.0,712150038,Kortright Hills,ResidentialProperty,43.49911764,-80.24124779
155,4499,2000033123,39 MALLARD COURT,9539.3046875,35230202.0,665.0,654.0,1.7,2356.5,0.3,817.9,100.0,470.0,100.0,60.0,9.0,15.0,70.7,15.0,41.7,230.0,170.0,73.9,2.9,115.0,50.0,101105.0,549422.0,511000.0,225.0,97.8,0.0,0.0,11.1,0.0,0.0,570.0,240.0,42.1,50.0,8.800000000000002,20.0,3.5,5.6,290.0,20.0,6.9,10.0,3.4,0.0,0.0,4.400000000000001,25.2,7.201,3.16388583,1.35024822,130.53404236,142.24993896,6.53,0.0,18.246,35.831,39 MALLARD COURT,769000,11-Jun-21,750000,8.0,2,1.0,,,Bungalow,Finished,,,2020,3900.0,124.83,29.66,-,Kortright Hills,ResidentialProperty,43.49866725,-80.24288918
156,12355,2000015129,175 FARLEY DRIVE,13870.69140625,35230390.0,570.0,562.0,1.4,3490.5,0.2,1112.5,125.0,400.0,45.0,45.0,7.9,21.9,70.2,7.9,35.7,170.0,155.0,91.2,3.3,115.0,67.7,80988.0,500508.0,623201.0,150.0,90.9,10.0,6.1,13.3,0.0,0.0,420.0,160.0,38.1,30.0,7.1,0.0,0.0,3.1,295.0,0.0,0.0,10.0,3.4,0.0,0.0,3.8,19.8,20.488,2.83571362,1.85790181,323.90097046,349.07904053,7.68,0.0,34.359,52.256,175 FARLEY DRIVE,879900,12-Nov-21,875000,14.0,2,1.0,1100.0,30.0,Bungalow,Apartment,2021.0,390000.0,2021,4560.0,104.0,49.0,711860671,Pine Ridge,ResidentialProperty,43.508003,-80.191975
157,10537,2000020193,69 REVELL DRIVE,4331.4453125,35230500.0,1232.0,1180.0,4.400000000000001,1132.5,1.1,418.3,260.0,850.0,125.0,120.0,9.7,21.1,68.8,10.1,35.1,385.0,255.0,66.2,3.2,195.0,50.7,78605.0,598175.0,580889.0,285.0,80.3,70.0,19.7,17.5,64.3,1426.0,870.0,320.0,36.8,75.0,8.6,45.0,5.2,6.8,530.0,45.0,8.5,0.0,0.0,0.0,0.0,12.7,38.0,71.488,3.01151752,3.74916482,623.38049316,701.62701416,8.0,0.0,19.776,39.119,69 REVELL DRIVE,849900,15-May-21,1000000,2.0,3,,,,Other,Unfinished,,,2021,5176.0,105.0,45.0,-,Guelph South,ResidentialProperty,43.50946354,-80.19746572
158,30924,2000020272,75 REVELL DRIVE,4331.4453125,35230500.0,1232.0,1180.0,4.400000000000001,1132.5,1.1,418.3,260.0,850.0,125.0,120.0,9.7,21.1,68.8,10.1,35.1,385.0,255.0,66.2,3.2,195.0,50.7,78605.0,598175.0,580889.0,285.0,80.3,70.0,19.7,17.5,64.3,1426.0,870.0,320.0,36.8,75.0,8.6,45.0,5.2,6.8,530.0,45.0,8.5,0.0,0.0,0.0,0.0,12.7,38.0,67.684,3.00602221,3.63538456,594.70336914,669.02667236,8.0,0.0,20.5,45.16,75 REVELL DRIVE,849900,01-Jun-21,849900,15.0,3,,1100.0,15.0,2-Storey,Full,,,2020,4513.31,106.0,40.03,230806000,Clairfields,ResidentialProperty,43.50904887,-80.19753186
159,31130,2000000063,2 CHRISTOPHER COURT,3840.234375,35230181.0,577.0,545.0,5.9,2680.0,0.2,1131.8,95.0,310.0,175.0,55.0,9.6,16.5,53.9,30.4,46.8,230.0,25.0,10.9,2.1,95.0,41.3,36637.0,259885.0,271452.0,105.0,43.8,130.0,54.2,42.9,42.3,715.0,430.0,70.0,16.3,20.0,4.7,0.0,0.0,20.4,200.0,30.0,15.0,20.0,10.0,10.0,5.0,15.6,43.8,75.727,3.86953807,6.07298946,539.71838379,625.38574219,5.98,0.0,20.518,29.736,2 CHRISTOPHER COURT,750000,13-Sep-21,783000,4.0,3,,1100.0,50.0,2-Storey,Finished,2021.0,310000.0,2021,3542.09,69.0,39.0,712210012,Hanlon Creek,ResidentialProperty,43.511667,-80.238394
160,3586,2000015112,53 PERIWINKLE WAY,31153.12109375,35230389.0,612.0,610.0,0.3,4393.4,0.1,1657.1,95.0,395.0,125.0,40.0,6.5,15.4,64.2,20.3,42.2,230.0,125.0,54.4,2.7,100.0,43.5,68339.0,460198.0,461927.00000000006,220.0,93.6,15.0,6.4,20.5,0.0,0.0,525.0,140.0,26.7,35.0,6.7,25.0,4.8,3.1,290.0,30.0,10.3,10.0,3.4,0.0,0.0,14.0,31.4,10.166,2.27286863,0.70212013,166.56282043,179.69902039,8.0,0.0,26.99,46.863,53 PERIWINKLE WAY,779900,27-May-21,840000,8.0,3,1.0,1100.0,30.0,2-Storey,Finished,,,2021,4525.0,105.0,33.0,-,Pine Ridge,ResidentialProperty,43.51032275,-80.19033838
161,22113,2000007902,4 ROSANNE STREET,16317.8984375,35230408.0,410.0,471.0,-13.0,5024.5,0.1,2050.0,110.0,260.0,35.0,25.0,6.1,26.8,63.4,8.5,33.1,160.0,45.0,28.1,2.5,85.0,53.1,49354.0,309560.99999999994,292766.0,85.0,54.8,75.0,48.4,41.2,35.7,664.0,300.0,35.0,11.7,0.0,0.0,0.0,0.0,5.1,180.0,20.0,11.1,10.0,5.6,0.0,0.0,9.5,44.0,11.112,3.95463347,1.81001043,280.23532104,297.11437988,3.98,19.3623030458,28.044,23.868,4 ROSANNE STREET,699900,28-Jun-21,715000,5.0,3,,700.0,50.0,2-Storey,Finished,,,2021,3427.86,100.0,35.0,-,West Willow Woods,ResidentialProperty,43.51341835,-80.28043572
162,29763,2000020195,66 REVELL DRIVE,9037.37890625,35230500.0,1232.0,1180.0,4.400000000000001,1132.5,1.1,418.3,260.0,850.0,125.0,120.0,9.7,21.1,68.8,10.1,35.1,385.0,255.0,66.2,3.2,195.0,50.7,78605.0,598175.0,580889.0,285.0,80.3,70.0,19.7,17.5,64.3,1426.0,870.0,320.0,36.8,75.0,8.6,45.0,5.2,6.8,530.0,45.0,8.5,0.0,0.0,0.0,0.0,12.7,38.0,64.503,2.97659135,3.49976635,574.5300293,645.50653076,8.0,0.0,18.041,37.204,66 REVELL DRIVE,849000,28-Apr-21,900000,6.0,4,,1500.0,15.0,2 1/2 Storey,Full,,,2020,5209.99,133.0,26.81,714921286,Guelph South,ResidentialProperty,43.50975904,-80.19745776
163,11609,2000019218,30 RODGERS ROAD,38115.515625,35230277.0,406.0,451.0,-10.0,2902.1,0.1,1478.6,65.0,325.0,20.0,70.0,17.1,15.9,79.3,4.9,33.9,150.0,105.0,70.0,2.6,70.0,46.7,63038.0,399700.99999999994,390118.0,100.0,66.7,50.0,33.3,26.3,54.5,1598.0,360.0,110.0,30.6,15.0,4.2,25.0,6.9,4.8,275.0,35.0,12.7,0.0,0.0,0.0,0.0,34.5,51.7,94.692,5.52218485,4.90886259,412.78955078,517.91455078,7.65,3.81845436038,34.467,46.978,30 RODGERS ROAD,629000,12-Mar-21,631000,8.0,3,1.0,,30.0,2-Storey,Finished,,,2021,3604.0,112.49,30.18,714900639,Kortright Hills,ResidentialProperty,43.51394813,-80.2157212
164,4862,2000020329,67 HAYWARD CRESCENT,11718.63671875,35230501.0,547.0,547.0,0.0,203.5,2.7,65.8,110.0,400.0,35.0,45.0,8.2,20.0,72.7,6.4,34.8,175.0,160.0,91.4,3.1,105.0,60.0,73996.0,449260.99999999994,497884.99999999994,150.0,90.9,15.0,9.1,17.2,0.0,0.0,395.0,125.0,31.6,20.0,5.1,0.0,0.0,3.2,280.0,0.0,0.0,15.0,5.4,0.0,0.0,5.9,33.7,7.932,2.49599361,1.16488898,263.79385376,275.38964844,7.68,0.0,25.0,47.146,67 HAYWARD CRESCENT,899900,03-May-21,900000,6.0,5,,2000.0,30.0,2-Storey,Apartment,2021.0,515000.0,2020,5783.0,105.0,55.0,714920154,Clairfields,ResidentialProperty,43.4973412,-80.1991127
165,14313,2000020638,25 BOULDER CRESCENT,13187.484375,35230501.0,547.0,547.0,0.0,203.5,2.7,65.8,110.0,400.0,35.0,45.0,8.2,20.0,72.7,6.4,34.8,175.0,160.0,91.4,3.1,105.0,60.0,73996.0,449260.99999999994,497884.99999999994,150.0,90.9,15.0,9.1,17.2,0.0,0.0,395.0,125.0,31.6,20.0,5.1,0.0,0.0,3.2,280.0,0.0,0.0,15.0,5.4,0.0,0.0,5.9,33.7,7.362,2.2601552,1.22807205,282.53457642,293.38821411,7.68,0.0,20.967,42.484,25 BOULDER CRESCENT,799900,09-May-21,840000,6.0,3,1.0,1500.0,,2-Storey,Fin W/O,,,2020,5313.0,104.99,29.53,-,Clairfields,ResidentialProperty,43.4949496,-80.19779118
166,6996,2000003733,41 WALMAN DRIVE,17418.046875,35230187.0,518.0,518.0,0.0,1134.2,0.5,626.1,70.0,415.0,35.0,100.0,19.4,13.6,80.6,6.8,34.1,185.0,150.0,81.1,2.8,70.0,37.8,61169.0,376295.00000000006,378152.99999999994,115.0,67.6,60.0,35.3,0.0,66.7,1493.0,445.0,135.0,30.3,25.0,5.6,10.0,2.2,5.7,285.0,15.0,5.3,30.0,10.5,0.0,0.0,15.2,38.4,106.522,1.7081871,5.33634281,445.69750977,559.26019287,5.98,9.61819561,44.333,57.556,41 WALMAN DRIVE,699000,19-Oct-21,875000,6.0,3,,,,2-Storey,Full,2015.0,280500.0,2021,4181.95,122.0,30.0,-,Kortright Hills,ResidentialProperty,43.51528513,-80.22784198
167,26861,2000003789,54 KOCH DRIVE,17418.046875,35230187.0,518.0,518.0,0.0,1134.2,0.5,626.1,70.0,415.0,35.0,100.0,19.4,13.6,80.6,6.8,34.1,185.0,150.0,81.1,2.8,70.0,37.8,61169.0,376295.00000000006,378152.99999999994,115.0,67.6,60.0,35.3,0.0,66.7,1493.0,445.0,135.0,30.3,25.0,5.6,10.0,2.2,5.7,285.0,15.0,5.3,30.0,10.5,0.0,0.0,15.2,38.4,106.572,1.90090251,5.17793751,453.4112854,567.0581665,5.98,0.0,44.382,59.289,54 KOCH DRIVE,639900,29-May-21,660000,4.0,3,,1100.0,50.0,2-Storey,Part Fin,2021.0,346000.0,2020,3885.04,112.0,40.0,712230166,Guelph South,ResidentialProperty,43.51478369,-80.227278
168,428,2000029465,127 IRONWOOD ROAD,54642.21875,35230194.0,704.0,795.0,-11.4,2287.2,0.3,1261.3,135.0,535.0,30.0,110.0,15.6,19.1,75.9,4.3,31.9,275.0,90.0,32.7,2.6,140.0,50.9,49139.0,311043.00000000006,321296.99999999994,95.0,33.9,185.0,66.1,38.9,44.4,1012.0,575.0,135.0,23.5,35.0,6.1,20.0,3.5,12.5,330.0,50.0,15.2,35.0,10.6,0.0,0.0,15.9,42.8,132.19,2.74078822,7.93393135,633.01116943,775.87329102,5.98,2.76431620468,34.521,39.438,127 IRONWOOD ROAD,680000,04-Jun-21,675000,28.0,3,2.0,1100.0,,2-Storey,Finished,,,2020,3727.84,112.56,29.86,-,Hanlon Creek,ResidentialProperty,43.51490927,-80.23251394
169,24681,2000012230,35 MOSS PLACE,26685.234375,35230498.0,430.0,453.0,-5.1,1074.7,0.4,555.0,65.0,335.0,25.0,75.0,17.4,15.1,77.9,5.8,34.1,160.0,105.0,65.6,2.7,70.0,43.8,56804.0,349646.0,371428.0,125.0,73.5,45.0,26.5,16.0,62.5,1883.0,365.0,130.0,35.6,30.0,8.2,20.0,5.5,3.2,280.0,15.0,5.4,10.0,3.6,0.0,0.0,21.6,39.8,75.992,4.7258482,3.89086485,367.22042847,451.8291626,7.65,0.0,34.107,58.369,35 MOSS PLACE,820000,16-Aug-21,795000,25.0,3,1.0,1100.0,30.0,2-Storey,Finished,2021.0,377000.0,2021,4307.64,110.0,30.0,712290039,Kortright Hills,ResidentialProperty,43.515101,-80.21780199
170,17936,2000020157,37 DOYLE DRIVE,21088.09375,35230503.0,859.0,825.0,4.1,5128.4,0.2,1605.9,175.0,615.0,65.0,90.0,10.5,20.3,71.5,7.6,34.8,265.0,210.0,79.3,3.2,160.0,60.4,63207.0,473122.0,475264.0,240.0,88.9,30.0,11.1,18.8,0.0,996.0,705.0,225.0,31.9,50.0,7.1,15.0,2.1,5.6,480.0,15.0,3.1,10.0,2.1,10.0,2.1,8.9,25.8,26.279,5.91746616,1.66840363,446.23928833,480.10235596,7.68,0.0,35.778,45.319,37 DOYLE DRIVE,799900,13-Oct-21,825000,6.0,3,,1100.0,30.0,2-Storey,Finished,,,2021,4627.0,106.0,41.0,-,Clairfields,ResidentialProperty,43.4987816,-80.1926899
171,16975,2000020710,63 DOYLE DRIVE,21088.09375,35230503.0,859.0,825.0,4.1,5128.4,0.2,1605.9,175.0,615.0,65.0,90.0,10.5,20.3,71.5,7.6,34.8,265.0,210.0,79.3,3.2,160.0,60.4,63207.0,473122.0,475264.0,240.0,88.9,30.0,11.1,18.8,0.0,996.0,705.0,225.0,31.9,50.0,7.1,15.0,2.1,5.6,480.0,15.0,3.1,10.0,2.1,10.0,2.1,8.9,25.8,16.751,5.5095067,1.24272025,303.61749268,327.12008667,7.68,0.0,45.649,60.622,63 DOYLE DRIVE,849900,30-Oct-21,865000,1.0,3,,1100.0,30.0,2-Storey,Finished,2021.0,393000.0,2020,4256.01,107.0,30.0,714920688,Clairfields,ResidentialProperty,43.4980872,-80.1936214
172,8251,2000003771,18 WALMAN DRIVE,22142.01953125,35230187.0,518.0,518.0,0.0,1134.2,0.5,626.1,70.0,415.0,35.0,100.0,19.4,13.6,80.6,6.8,34.1,185.0,150.0,81.1,2.8,70.0,37.8,61169.0,376295.00000000006,378152.99999999994,115.0,67.6,60.0,35.3,0.0,66.7,1493.0,445.0,135.0,30.3,25.0,5.6,10.0,2.2,5.7,285.0,15.0,5.3,30.0,10.5,0.0,0.0,15.2,38.4,103.25,1.66972601,5.33290768,441.72613525,551.97503662,5.98,25.1775618899,45.26,58.805,18 WALMAN DRIVE,699900,23-Nov-21,770100,6.0,3,2.0,1100.0,50.0,2-Storey,Finished,2021.0,353000.0,2021,4033.41,117.67,30.02,712230093,Hanlon Creek,ResidentialProperty,43.51568522,-80.22914566
173,1689,2000003816,28 WALMAN DRIVE,22142.01953125,35230187.0,518.0,518.0,0.0,1134.2,0.5,626.1,70.0,415.0,35.0,100.0,19.4,13.6,80.6,6.8,34.1,185.0,150.0,81.1,2.8,70.0,37.8,61169.0,376295.00000000006,378152.99999999994,115.0,67.6,60.0,35.3,0.0,66.7,1493.0,445.0,135.0,30.3,25.0,5.6,10.0,2.2,5.7,285.0,15.0,5.3,30.0,10.5,0.0,0.0,15.2,38.4,104.122,1.67150986,5.36481857,445.18887329,556.34393311,5.98,9.61819561,47.124,59.843,28 WALMAN DRIVE,649000,26-Jun-21,649000,5.0,4,,1100.0,30.0,2-Storey,Finished,2021.0,331000.0,2021,3782.0,123.73,38.65,712230098,Kortright Hills,ResidentialProperty,43.515522,-80.228621
174,22014,2000020699,58 MUNROE CRESCENT,12514.6328125,35230503.0,859.0,825.0,4.1,5128.4,0.2,1605.9,175.0,615.0,65.0,90.0,10.5,20.3,71.5,7.6,34.8,265.0,210.0,79.3,3.2,160.0,60.4,63207.0,473122.0,475264.0,240.0,88.9,30.0,11.1,18.8,0.0,996.0,705.0,225.0,31.9,50.0,7.1,15.0,2.1,5.6,480.0,15.0,3.1,10.0,2.1,10.0,2.1,8.9,25.8,20.917,6.16082907,0.95998716,267.68960571,295.72680664,7.68,1.60004423491,47.848,58.879,58 MUNROE CRESCENT,999900,04-Sep-21,1140000,5.0,4,,2500.0,30.0,2-Storey,Finished,2021.0,612000.0,2021,6992.0,121.0,39.0,71492066,Clairfields,ResidentialProperty,43.49937261,-80.19476481
175,28409,2000019729,23 DOYLE DRIVE,4145.63671875,35230503.0,859.0,825.0,4.1,5128.4,0.2,1605.9,175.0,615.0,65.0,90.0,10.5,20.3,71.5,7.6,34.8,265.0,210.0,79.3,3.2,160.0,60.4,63207.0,473122.0,475264.0,240.0,88.9,30.0,11.1,18.8,0.0,996.0,705.0,225.0,31.9,50.0,7.1,15.0,2.1,5.6,480.0,15.0,3.1,10.0,2.1,10.0,2.1,8.9,25.8,31.093,5.31784296,2.22331047,541.09991455,579.73205566,7.68,0.0,30.7,37.7,23 DOYLE DRIVE,799900,11-May-21,809000,29.0,2,,1100.0,30.0,Bungalow,Finished,,,2021,4135.0,106.0,46.0,-,Clairfields,ResidentialProperty,43.4993243,-80.1919704
176,3810,2000033140,29 MERGANSER DRIVE,46199.578125,35230203.0,990.0,1040.0,-4.8,1905.3,0.5,653.8,150.0,725.0,115.0,90.0,9.1,15.2,73.2,11.6,39.7,340.0,275.0,80.9,2.9,200.0,58.8,85074.0,473472.99999999994,477400.99999999994,330.0,94.3,15.0,4.3,9.1,0.0,0.0,900.0,265.0,29.4,55.0,6.1,15.0,1.7,2.3,595.0,35.0,5.9,0.0,0.0,0.0,0.0,2.5,24.8,9.013,2.65761232,0.92292953,123.29312134,135.88687134,6.53,0.0,33.065,22.5,29 MERGANSER DRIVE,1235000,19-Aug-21,1100000,30.0,4,,2000.0,,Backsplit 4,Finished,,,2021,5210.3,138.83,47.89,-,Kortright Hills,ResidentialProperty,43.49725863,-80.24035358
177,23099,2000004074,6 QUAIL CREEK DRIVE,2019.1640625,35230496.0,1058.0,980.0,8.0,288.7,3.7,93.4,215.0,730.0,115.0,80.0,7.5,20.3,68.9,10.8,37.4,335.0,255.0,76.1,3.2,200.0,59.7,89951.0,536546.0,533582.0,315.0,92.6,20.0,5.9,9.5,0.0,0.0,820.0,325.0,39.6,65.0,7.9,15.0,1.8,1.5,600.0,15.0,2.5,0.0,0.0,0.0,0.0,8.5,31.0,5.996,0.84513456,0.46414596,100.6607132,107.96261597,6.53,0.0,16.045,33.136,6 QUAIL CREEK DRIVE,999900,11-May-21,1150000,5.0,3,1.0,,,2-Storey,Fin W/O,,,2020,5513.0,123.0,53.0,-,Kortright Hills,ResidentialProperty,43.4991225,-80.2348544
178,8642,2000011181,25 FOXWOOD CRESCENT,29073.9140625,35230202.0,665.0,654.0,1.7,2356.5,0.3,817.9,100.0,470.0,100.0,60.0,9.0,15.0,70.7,15.0,41.7,230.0,170.0,73.9,2.9,115.0,50.0,101105.0,549422.0,511000.0,225.0,97.8,0.0,0.0,11.1,0.0,0.0,570.0,240.0,42.1,50.0,8.800000000000002,20.0,3.5,5.6,290.0,20.0,6.9,10.0,3.4,0.0,0.0,4.400000000000001,25.2,3.993,1.64650011,1.05854404,133.32192993,140.01742554,6.53,0.0,13.75,27.361,25 FOXWOOD CRESCENT,995800,14-Jul-21,1250000,5.0,4,2.0,2000.0,50.0,2-Storey,Finished,,,2021,6135.0,81.81,123.26,-,Kortright Hills,ResidentialProperty,43.50276168,-80.24097495
179,21548,2000024858,31 WOODLAND GLEN DRIVE,90949.640625,35230179.0,905.0,880.0,2.8,1020.5,0.9,521.3,90.0,685.0,125.0,110.0,12.2,9.9,75.7,13.8,40.7,450.0,155.0,34.4,2.0,115.0,25.6,65097.0,340746.0,345162.0,295.0,64.8,165.0,36.3,13.6,54.5,990.0,790.0,230.0,29.1,40.0,5.1,15.0,1.9,6.0,530.0,45.0,8.5,30.0,5.7,0.0,0.0,16.5,51.8,7.234,1.50982392,3.01986337,589.73669434,601.50079346,6.53,22.5395674568,19.174,28.957,31 WOODLAND GLEN DRIVE,999900,26-May-21,1211000,5.0,2,2.0,2000.0,,2-Storey,Fin W/O,,,2021,7168.22,132.0,58.0,-,Kortright Hills,ResidentialProperty,43.50781533,-80.24482969
180,25492,2000037887,66 WOODLAND GLEN DRIVE,75944.2265625,35230180.0,578.0,580.0,-0.3,1677.3,0.3,582.4,100.0,355.0,125.0,25.0,4.3,17.4,61.7,21.7,43.5,200.0,185.0,92.5,2.9,105.0,52.5,94153.0,550942.0,546603.0,200.0,97.6,10.0,4.9,12.8,0.0,0.0,500.0,220.0,44.0,50.0,10.0,10.0,2.0,2.9,285.0,10.0,3.5,15.0,5.3,0.0,0.0,6.5,22.6,3.419,1.34376574,0.92655015,113.03125763,118.7218399,6.53,9.60726204511,25.791,26.186,66 WOODLAND GLEN DRIVE,799900,29-Jun-21,902250,6.0,3,,2000.0,50.0,2-Storey,Finished,,,2021,5621.64,127.0,56.0,-,Kortright Hills,ResidentialProperty,43.50725441,-80.24118745
181,2138,2000018499,46 WOODBOROUGH ROAD,79087.93359375,35230184.0,430.0,451.0,-4.7,3100.2,0.1,1142.9,65.0,305.0,55.0,30.0,7.0,15.1,70.9,12.8,40.5,150.0,140.0,93.3,3.0,80.0,53.3,81514.0,460227.00000000006,448468.99999999994,145.0,96.7,0.0,0.0,13.3,0.0,0.0,385.0,155.0,40.3,25.0,6.5,15.0,3.9,5.2,270.0,15.0,5.6,10.0,3.7,0.0,0.0,6.7,23.3,55.831,2.31832671,3.57902098,334.22476196,395.95065308,5.98,71.2477142949,42.672,31.639,46 WOODBOROUGH ROAD,999000,03-Dec-21,1150000,8.0,4,1.0,,,2-Storey,Finished,,,2021,5394.0,,55.0,-,Kortright Hills,ResidentialProperty,43.50804037,-80.22778134
